u_id,timestamp_actual,operation,operationCount
A0056,2015-08-29 09:20:00.000,scroll_up,206
A0056,2015-08-30 07:33:20.000,scroll_down,804
A0056,2015-08-30 07:33:20.000,scroll_up,370
A0056,2015-08-30 07:33:20.000,target_clicked,3
A0056,2015-08-30 10:20:00.000,scroll_down,98
A0056,2015-08-30 10:20:00.000,scroll_up,60
A0056,2015-09-01 23:26:40.000,scroll_down,19
A0056,2015-09-01 23:26:40.000,target_clicked,2
A0056,2015-10-15 23:00:00.000,scroll_down,46
A0056,2015-10-15 23:00:00.000,scroll_up,15
A0056,2015-10-15 23:00:00.000,target_clicked,9
A0056,2015-10-16 01:46:40.000,scroll_down,296
A0056,2015-10-16 01:46:40.000,scroll_up,128
A0056,2015-10-16 01:46:40.000,target_clicked,2
A0057,2015-10-15 23:00:00.000,scroll_down,126
A0057,2015-10-15 23:00:00.000,scroll_up,12
A0057,2015-10-15 23:00:00.000,target_clicked,1
A0057,2015-10-16 01:46:40.000,scroll_down,255
A0057,2015-10-16 01:46:40.000,target_clicked,1
A0057,2015-10-22 21:40:00.000,scroll_down,194
A0057,2015-10-28 19:20:00.000,scroll_down,2303
A0057,2015-10-28 19:20:00.000,scroll_up,455
A0057,2015-10-28 19:20:00.000,select,5
A0057,2015-10-28 19:20:00.000,target_clicked,13
A0057,2015-10-30 01:53:20.000,scroll_down,250
A0057,2015-10-30 01:53:20.000,scroll_up,27
A0057,2015-11-01 20:33:20.000,target_clicked,1
A0057,2015-11-02 21:33:20.000,scroll_down,1274
A0057,2015-11-02 21:33:20.000,scroll_up,270
A0057,2015-11-03 00:20:00.000,scroll_down,570
A0057,2015-11-03 00:20:00.000,scroll_up,38
A0057,2015-11-06 00:33:20.000,scroll_down,558
A0057,2015-11-06 00:33:20.000,scroll_up,99
A0057,2015-11-06 03:20:00.000,scroll_down,246
A0057,2015-11-06 06:06:40.000,scroll_down,114
A0057,2015-11-06 20:00:00.000,scroll_down,1207
A0057,2015-11-06 20:00:00.000,scroll_up,334
A0057,2015-11-06 20:00:00.000,select,3
A0057,2015-11-06 20:00:00.000,target_clicked,3
A0057,2015-11-07 23:46:40.000,scroll_down,490
A0057,2015-11-07 23:46:40.000,scroll_up,262
A0057,2015-11-08 22:00:00.000,scroll_down,154
A0057,2015-11-09 17:26:40.000,scroll_down,336
A0057,2015-11-09 17:26:40.000,scroll_up,60
A0057,2015-11-13 21:26:40.000,scroll_down,345
A0057,2015-11-17 22:40:00.000,scroll_down,212
A0057,2015-11-18 18:06:40.000,scroll_down,223
A0059,2015-10-15 23:00:00.000,scroll_down,606
A0059,2015-10-15 23:00:00.000,scroll_up,566
A0059,2015-10-15 23:00:00.000,select,4
A0059,2015-10-15 23:00:00.000,target_clicked,7
A0059,2015-10-16 01:46:40.000,scroll_down,81
A0059,2015-10-16 01:46:40.000,scroll_up,20
A0059,2015-10-22 16:06:40.000,scroll_down,372
A0059,2015-10-22 16:06:40.000,scroll_up,114
A0059,2015-10-22 16:06:40.000,select,1
A0059,2015-10-22 16:06:40.000,target_clicked,1
A0059,2015-10-28 05:26:40.000,scroll_down,318
A0059,2015-10-28 05:26:40.000,scroll_up,139
A0059,2015-10-28 05:26:40.000,select,1
A0059,2015-10-28 05:26:40.000,target_clicked,1
A0059,2015-11-06 00:33:20.000,scroll_down,1024
A0059,2015-11-06 00:33:20.000,scroll_up,399
A0059,2015-11-14 00:13:20.000,scroll_down,1775
A0059,2015-11-14 00:13:20.000,scroll_up,980
A0059,2015-11-14 00:13:20.000,select,1
A0059,2015-11-14 00:13:20.000,target_clicked,1
A0059,2015-11-14 08:33:20.000,scroll_down,398
A0059,2015-11-14 08:33:20.000,scroll_up,75
A0059,2015-11-17 17:06:40.000,scroll_down,404
A0059,2015-11-17 17:06:40.000,scroll_up,108
A0059,2015-11-17 17:06:40.000,target_clicked,4
A0059,2015-11-20 00:40:00.000,scroll_down,595
A0059,2015-11-20 00:40:00.000,scroll_up,196
A0059,2015-11-20 22:53:20.000,scroll_down,504
A0059,2015-11-20 22:53:20.000,scroll_up,174
A0059,2015-11-20 22:53:20.000,target_clicked,1
A0059,2015-11-21 01:40:00.000,scroll_down,131
A0059,2015-11-21 01:40:00.000,scroll_up,59
A0061,2015-08-28 00:00:00.000,scroll_down,38
A0061,2015-08-28 00:00:00.000,scroll_up,24
A0061,2015-08-28 00:00:00.000,target_clicked,1
A0061,2015-09-24 02:00:00.000,scroll_down,111
A0061,2015-09-24 02:00:00.000,scroll_up,46
A0061,2015-09-24 02:00:00.000,select,4
A0061,2015-09-24 02:00:00.000,target_clicked,9
A0061,2015-09-24 04:46:40.000,scroll_down,106
A0061,2015-09-24 04:46:40.000,target_clicked,2
A0061,2015-09-24 18:40:00.000,scroll_down,923
A0061,2015-09-24 18:40:00.000,scroll_up,162
A0061,2015-09-24 18:40:00.000,target_clicked,2
A0061,2015-09-25 05:46:40.000,scroll_down,1111
A0061,2015-09-25 05:46:40.000,scroll_up,85
A0061,2015-09-25 05:46:40.000,target_clicked,2
A0061,2015-09-25 19:40:00.000,scroll_down,153
A0061,2015-09-25 19:40:00.000,scroll_up,30
A0061,2015-09-25 19:40:00.000,target_clicked,1
A0061,2015-09-28 22:40:00.000,scroll_down,652
A0061,2015-09-28 22:40:00.000,scroll_up,90
A0061,2015-09-28 22:40:00.000,target_clicked,3
A0061,2015-09-30 05:13:20.000,scroll_down,66
A0061,2015-09-30 05:13:20.000,select,1
A0061,2015-09-30 05:13:20.000,target_clicked,2
A0061,2015-10-11 21:46:40.000,scroll_down,211
A0061,2015-10-11 21:46:40.000,scroll_up,21
A0061,2015-10-11 21:46:40.000,select,2
A0061,2015-10-11 21:46:40.000,target_clicked,9
A0061,2015-10-15 23:00:00.000,scroll_down,3453
A0061,2015-10-15 23:00:00.000,scroll_up,2241
A0061,2015-10-15 23:00:00.000,select,2
A0061,2015-10-15 23:00:00.000,target_clicked,4
A0061,2015-10-16 01:46:40.000,scroll_down,788
A0061,2015-10-16 01:46:40.000,scroll_up,256
A0061,2015-10-16 01:46:40.000,select,2
A0061,2015-10-16 01:46:40.000,target_clicked,7
A0064,2015-08-26 17:26:40.000,scroll_down,572
A0064,2015-08-26 17:26:40.000,scroll_up,106
A0064,2015-08-26 17:26:40.000,target_clicked,2
A0064,2015-08-28 00:00:00.000,scroll_down,62
A0064,2015-08-28 00:00:00.000,scroll_up,1
A0064,2015-08-28 02:46:40.000,scroll_down,1422
A0064,2015-08-28 02:46:40.000,scroll_up,270
A0064,2015-08-28 02:46:40.000,select,3
A0064,2015-08-28 02:46:40.000,target_clicked,10
A0064,2015-08-28 16:40:00.000,scroll_down,1677
A0064,2015-08-28 16:40:00.000,scroll_up,175
A0064,2015-08-28 16:40:00.000,select,2
A0064,2015-08-28 16:40:00.000,target_clicked,2
A0064,2015-09-02 16:06:40.000,scroll_down,650
A0064,2015-09-02 16:06:40.000,scroll_up,256
A0064,2015-09-02 16:06:40.000,target_clicked,1
A0064,2015-09-09 20:20:00.000,scroll_down,270
A0064,2015-09-09 20:20:00.000,scroll_up,1
A0064,2015-09-11 16:46:40.000,scroll_down,148
A0064,2015-09-11 16:46:40.000,scroll_up,39
A0064,2015-09-14 17:00:00.000,scroll_down,97
A0064,2015-09-14 17:00:00.000,target_clicked,1
A0064,2015-10-15 23:00:00.000,scroll_down,1761
A0064,2015-10-15 23:00:00.000,scroll_up,411
A0064,2015-10-15 23:00:00.000,target_clicked,4
A0064,2015-10-16 01:46:40.000,scroll_down,390
A0064,2015-10-16 01:46:40.000,scroll_up,201
A0064,2015-10-16 01:46:40.000,target_clicked,1
A0065,2015-08-28 08:20:00.000,scroll_down,33
A0065,2015-08-28 08:20:00.000,scroll_up,15
A0065,2015-09-18 12:40:00.000,scroll_down,31
A0065,2015-09-18 12:40:00.000,scroll_up,7
A0065,2015-10-06 05:40:00.000,scroll_down,51
A0065,2015-10-06 08:26:40.000,scroll_down,122
A0065,2015-10-06 08:26:40.000,scroll_up,40
A0065,2015-10-06 08:26:40.000,target_clicked,3
A0065,2015-10-06 11:13:20.000,scroll_down,158
A0065,2015-10-06 11:13:20.000,scroll_up,113
A0065,2015-10-06 11:13:20.000,target_clicked,1
A0065,2015-10-15 11:53:20.000,scroll_down,59
A0065,2015-10-15 11:53:20.000,scroll_up,6
A0065,2015-10-15 11:53:20.000,target_clicked,1
A0065,2015-10-15 14:40:00.000,scroll_down,320
A0065,2015-10-15 14:40:00.000,scroll_up,65
A0065,2015-10-15 14:40:00.000,target_clicked,4
A0065,2015-10-15 17:26:40.000,scroll_down,42
A0065,2015-10-15 17:26:40.000,target_clicked,1
A0065,2015-10-15 23:00:00.000,scroll_down,49
A0065,2015-10-15 23:00:00.000,scroll_up,12
A0065,2015-10-15 23:00:00.000,target_clicked,1
A0065,2015-10-22 02:13:20.000,scroll_down,17
A0065,2015-11-13 21:26:40.000,scroll_down,23
A0065,2015-11-14 03:00:00.000,scroll_down,391
A0065,2015-11-14 03:00:00.000,scroll_up,269
A0065,2015-11-14 03:00:00.000,select,1
A0065,2015-11-14 03:00:00.000,target_clicked,6
A0066,2015-08-29 20:26:40.000,scroll_down,55
A0066,2015-08-29 20:26:40.000,scroll_up,30
A0066,2015-08-29 20:26:40.000,target_clicked,9
A0066,2015-08-29 23:13:20.000,scroll_down,163
A0066,2015-08-29 23:13:20.000,scroll_up,107
A0066,2015-08-29 23:13:20.000,target_clicked,12
A0066,2015-08-30 04:46:40.000,scroll_down,135
A0066,2015-08-30 04:46:40.000,scroll_up,147
A0066,2015-08-30 04:46:40.000,target_clicked,16
A0066,2015-08-30 07:33:20.000,scroll_down,5
A0066,2015-08-30 07:33:20.000,target_clicked,2
A0066,2015-09-04 04:13:20.000,scroll_down,9
A0066,2015-09-04 04:13:20.000,scroll_up,4
A0066,2015-09-04 04:13:20.000,target_clicked,1
A0066,2015-09-06 06:13:20.000,scroll_down,123
A0066,2015-09-06 06:13:20.000,scroll_up,121
A0066,2015-09-06 06:13:20.000,select,3
A0066,2015-09-06 06:13:20.000,target_clicked,27
A0066,2015-09-07 23:53:20.000,scroll_down,156
A0066,2015-09-07 23:53:20.000,scroll_up,136
A0066,2015-09-07 23:53:20.000,target_clicked,13
A0066,2015-09-08 02:40:00.000,scroll_down,63
A0066,2015-09-08 02:40:00.000,scroll_up,29
A0066,2015-09-08 02:40:00.000,target_clicked,2
A0066,2015-09-08 05:26:40.000,scroll_down,90
A0066,2015-09-08 05:26:40.000,scroll_up,65
A0066,2015-09-08 05:26:40.000,target_clicked,4
A0066,2015-09-10 04:40:00.000,scroll_down,15
A0066,2015-09-10 04:40:00.000,scroll_up,2
A0066,2015-09-10 21:20:00.000,scroll_down,32
A0066,2015-09-10 21:20:00.000,scroll_up,22
A0066,2015-09-12 23:20:00.000,scroll_down,51
A0066,2015-09-12 23:20:00.000,scroll_up,52
A0066,2015-09-12 23:20:00.000,select,1
A0066,2015-09-12 23:20:00.000,target_clicked,2
A0066,2015-09-13 02:06:40.000,scroll_down,61
A0066,2015-09-13 02:06:40.000,scroll_up,28
A0066,2015-09-13 02:06:40.000,target_clicked,2
A0066,2015-09-14 05:53:20.000,scroll_down,201
A0066,2015-09-14 05:53:20.000,scroll_up,189
A0066,2015-09-14 05:53:20.000,target_clicked,5
A0066,2015-09-16 02:20:00.000,scroll_down,13
A0066,2015-09-16 05:06:40.000,scroll_down,51
A0066,2015-09-16 05:06:40.000,scroll_up,75
A0066,2015-09-16 05:06:40.000,target_clicked,3
A0066,2015-09-18 04:20:00.000,scroll_down,122
A0066,2015-09-18 04:20:00.000,scroll_up,6
A0066,2015-09-18 04:20:00.000,target_clicked,2
A0066,2015-09-18 07:06:40.000,scroll_down,907
A0066,2015-09-18 07:06:40.000,scroll_up,665
A0066,2015-09-18 07:06:40.000,select,11
A0066,2015-09-18 07:06:40.000,target_clicked,102
A0066,2015-09-18 15:26:40.000,scroll_down,63
A0066,2015-09-18 15:26:40.000,scroll_up,28
A0066,2015-09-18 15:26:40.000,target_clicked,2
A0066,2015-09-18 18:13:20.000,scroll_down,80
A0066,2015-09-18 18:13:20.000,scroll_up,2
A0066,2015-09-18 18:13:20.000,select,1
A0066,2015-09-18 18:13:20.000,target_clicked,2
A0066,2015-09-18 21:00:00.000,scroll_down,39
A0066,2015-09-18 21:00:00.000,scroll_up,12
A0066,2015-09-22 13:53:20.000,scroll_down,42
A0066,2015-09-22 13:53:20.000,scroll_up,1
A0066,2015-09-24 02:00:00.000,scroll_down,48
A0066,2015-09-24 21:26:40.000,scroll_down,114
A0066,2015-09-24 21:26:40.000,scroll_up,62
A0066,2015-09-24 21:26:40.000,target_clicked,3
A0066,2015-09-25 19:40:00.000,scroll_down,28
A0066,2015-09-25 19:40:00.000,scroll_up,14
A0066,2015-09-25 19:40:00.000,target_clicked,3
A0066,2015-09-25 22:26:40.000,scroll_down,3
A0066,2015-09-27 05:00:00.000,scroll_down,157
A0066,2015-09-27 05:00:00.000,scroll_up,85
A0066,2015-09-27 05:00:00.000,target_clicked,8
A0066,2015-09-27 07:46:40.000,scroll_down,64
A0066,2015-09-27 07:46:40.000,scroll_up,11
A0066,2015-09-27 07:46:40.000,target_clicked,1
A0066,2015-09-28 00:26:40.000,scroll_down,354
A0066,2015-09-28 00:26:40.000,scroll_up,92
A0066,2015-09-28 00:26:40.000,select,1
A0066,2015-09-28 00:26:40.000,target_clicked,21
A0066,2015-09-29 04:13:20.000,scroll_down,7
A0066,2015-09-29 04:13:20.000,scroll_up,1
A0066,2015-09-30 02:26:40.000,scroll_down,26
A0066,2015-09-30 02:26:40.000,scroll_up,23
A0066,2015-09-30 08:00:00.000,scroll_down,64
A0066,2015-09-30 08:00:00.000,scroll_up,11
A0066,2015-10-01 03:26:40.000,scroll_down,80
A0066,2015-10-01 03:26:40.000,select,1
A0066,2015-10-01 03:26:40.000,target_clicked,3
A0066,2015-10-01 06:13:20.000,scroll_down,57
A0066,2015-10-01 06:13:20.000,scroll_up,11
A0066,2015-10-03 19:20:00.000,scroll_down,43
A0066,2015-10-03 19:20:00.000,scroll_up,26
A0066,2015-10-04 00:53:20.000,scroll_down,106
A0066,2015-10-04 00:53:20.000,scroll_up,67
A0066,2015-10-04 00:53:20.000,target_clicked,7
A0066,2015-10-05 04:40:00.000,scroll_down,176
A0066,2015-10-05 04:40:00.000,scroll_up,48
A0066,2015-10-05 04:40:00.000,target_clicked,1
A0066,2015-10-05 07:26:40.000,scroll_down,188
A0066,2015-10-05 07:26:40.000,scroll_up,80
A0066,2015-10-05 07:26:40.000,target_clicked,2
A0066,2015-10-09 05:53:20.000,scroll_down,8
A0066,2015-10-13 23:46:40.000,scroll_down,6
A0066,2015-10-15 03:33:20.000,scroll_down,65
A0066,2015-10-15 03:33:20.000,scroll_up,55
A0066,2015-10-15 06:20:00.000,scroll_down,421
A0066,2015-10-15 06:20:00.000,scroll_up,372
A0066,2015-10-15 06:20:00.000,select,4
A0066,2015-10-15 06:20:00.000,target_clicked,74
A0066,2015-10-15 20:13:20.000,scroll_down,24
A0066,2015-10-15 20:13:20.000,scroll_up,28
A0066,2015-10-17 05:33:20.000,scroll_down,31
A0066,2015-10-17 05:33:20.000,target_clicked,1
A0066,2015-10-17 22:13:20.000,scroll_down,47
A0066,2015-10-17 22:13:20.000,scroll_up,17
A0066,2015-10-17 22:13:20.000,target_clicked,2
A0066,2015-10-18 01:00:00.000,scroll_down,106
A0066,2015-10-18 01:00:00.000,scroll_up,76
A0066,2015-10-18 01:00:00.000,target_clicked,2
A0066,2015-10-20 03:00:00.000,scroll_down,65
A0066,2015-10-20 03:00:00.000,scroll_up,26
A0066,2015-10-20 03:00:00.000,select,1
A0066,2015-10-20 03:00:00.000,target_clicked,4
A0066,2015-10-22 21:40:00.000,scroll_down,22
A0066,2015-10-22 21:40:00.000,scroll_up,24
A0066,2015-10-24 23:40:00.000,scroll_down,37
A0066,2015-10-24 23:40:00.000,scroll_up,27
A0066,2015-10-24 23:40:00.000,target_clicked,1
A0066,2015-10-25 02:26:40.000,scroll_down,17
A0066,2015-10-27 04:26:40.000,scroll_down,24
A0066,2015-10-27 04:26:40.000,scroll_up,11
A0066,2015-10-27 04:26:40.000,target_clicked,1
A0066,2015-10-28 02:40:00.000,scroll_down,67
A0066,2015-10-28 02:40:00.000,scroll_up,27
A0066,2015-10-28 02:40:00.000,target_clicked,2
A0066,2015-10-28 05:26:40.000,scroll_down,20
A0066,2015-10-28 05:26:40.000,scroll_up,21
A0066,2015-11-03 22:33:20.000,scroll_down,8
A0066,2015-11-05 02:20:00.000,scroll_down,19
A0066,2015-11-05 02:20:00.000,scroll_up,2
A0066,2015-11-05 05:06:40.000,scroll_down,94
A0066,2015-11-05 05:06:40.000,scroll_up,60
A0066,2015-11-05 07:53:20.000,scroll_down,99
A0066,2015-11-05 07:53:20.000,scroll_up,53
A0066,2015-11-11 19:26:40.000,scroll_down,4
A0066,2015-11-11 19:26:40.000,scroll_up,3
A0066,2015-11-19 02:26:40.000,scroll_down,79
A0066,2015-11-19 02:26:40.000,scroll_up,1
A0067,2015-08-26 00:46:40.000,scroll_down,71
A0067,2015-08-26 00:46:40.000,scroll_up,51
A0067,2015-10-06 00:06:40.000,scroll_down,133
A0067,2015-10-06 00:06:40.000,scroll_up,7
A0067,2015-10-14 16:26:40.000,scroll_down,1236
A0067,2015-10-14 16:26:40.000,scroll_up,563
A0067,2015-10-14 16:26:40.000,select,1
A0067,2015-10-14 16:26:40.000,target_clicked,12
A0067,2015-10-15 00:46:40.000,scroll_down,2439
A0067,2015-10-15 00:46:40.000,scroll_up,687
A0067,2015-10-15 00:46:40.000,target_clicked,2
A0067,2015-10-15 23:00:00.000,scroll_down,571
A0067,2015-10-15 23:00:00.000,scroll_up,161
A0067,2015-10-15 23:00:00.000,select,1
A0067,2015-10-15 23:00:00.000,target_clicked,3
A0067,2015-10-16 01:46:40.000,scroll_down,1120
A0067,2015-10-16 01:46:40.000,scroll_up,410
A0067,2015-10-16 01:46:40.000,target_clicked,4
A0069,2015-10-15 23:00:00.000,target_clicked,15
A0071,2015-08-28 00:00:00.000,target_clicked,1
A0071,2015-09-10 21:20:00.000,target_clicked,4
A0071,2015-10-15 23:00:00.000,select,3
A0071,2015-10-15 23:00:00.000,target_clicked,16
A0071,2015-10-16 01:46:40.000,target_clicked,3
A0073,2015-08-26 00:46:40.000,target_clicked,3
A0073,2015-08-27 01:46:40.000,scroll_down,508
A0073,2015-08-27 01:46:40.000,scroll_up,96
A0073,2015-08-27 01:46:40.000,target_clicked,1
A0073,2015-08-27 21:13:20.000,scroll_down,155
A0073,2015-08-27 21:13:20.000,scroll_up,52
A0073,2015-08-28 00:00:00.000,scroll_down,327
A0073,2015-08-28 00:00:00.000,scroll_up,13
A0073,2015-09-15 23:33:20.000,scroll_down,132
A0073,2015-09-15 23:33:20.000,scroll_up,29
A0073,2015-09-15 23:33:20.000,target_clicked,2
A0073,2015-09-18 18:13:20.000,scroll_down,160
A0073,2015-09-18 18:13:20.000,scroll_up,32
A0073,2015-09-18 21:00:00.000,scroll_down,489
A0073,2015-09-18 21:00:00.000,scroll_up,55
A0073,2015-10-15 23:00:00.000,scroll_down,999
A0073,2015-10-15 23:00:00.000,scroll_up,120
A0073,2015-10-15 23:00:00.000,target_clicked,6
A0073,2015-10-16 01:46:40.000,scroll_down,87
A0073,2015-10-16 01:46:40.000,scroll_up,60
A0073,2015-10-16 12:53:20.000,scroll_down,534
A0073,2015-10-16 12:53:20.000,scroll_up,14
A0073,2015-10-16 12:53:20.000,target_clicked,2
A0073,2015-10-27 12:46:40.000,scroll_down,171
A0073,2015-10-27 12:46:40.000,scroll_up,66
A0073,2015-10-27 12:46:40.000,target_clicked,1
A0073,2015-10-28 13:46:40.000,scroll_down,324
A0073,2015-10-28 13:46:40.000,scroll_up,201
A0073,2015-10-28 13:46:40.000,select,1
A0073,2015-10-28 13:46:40.000,target_clicked,1
A0073,2015-10-28 19:20:00.000,scroll_down,55
A0073,2015-10-28 19:20:00.000,scroll_up,15
A0073,2015-10-29 00:53:20.000,scroll_down,135
A0073,2015-10-29 00:53:20.000,scroll_up,25
A0073,2015-10-29 03:40:00.000,scroll_down,90
A0073,2015-11-02 18:46:40.000,scroll_down,150
A0073,2015-11-02 18:46:40.000,scroll_up,12
A0073,2015-11-02 18:46:40.000,select,1
A0073,2015-11-02 18:46:40.000,target_clicked,2
A0073,2015-11-03 00:20:00.000,scroll_down,171
A0073,2015-11-03 00:20:00.000,scroll_up,20
A0073,2015-11-05 02:20:00.000,scroll_down,418
A0073,2015-11-05 02:20:00.000,scroll_up,24
A0073,2015-11-05 05:06:40.000,scroll_down,127
A0073,2015-11-05 05:06:40.000,scroll_up,3
A0073,2015-11-09 06:20:00.000,scroll_down,176
A0073,2015-11-09 06:20:00.000,scroll_up,29
A0074,2015-08-26 06:20:00.000,scroll_down,184
A0074,2015-08-26 06:20:00.000,scroll_up,235
A0074,2015-08-30 21:26:40.000,scroll_down,11
A0074,2015-08-30 21:26:40.000,scroll_up,14
A0074,2015-08-30 21:26:40.000,target_clicked,2
A0074,2015-08-31 05:46:40.000,scroll_down,77
A0074,2015-08-31 05:46:40.000,scroll_up,82
A0074,2015-08-31 05:46:40.000,target_clicked,8
A0074,2015-09-03 06:00:00.000,scroll_down,22
A0074,2015-09-04 07:00:00.000,scroll_down,202
A0074,2015-09-04 07:00:00.000,scroll_up,143
A0074,2015-09-04 07:00:00.000,select,11
A0074,2015-09-04 07:00:00.000,target_clicked,21
A0074,2015-09-04 20:53:20.000,target_clicked,2
A0074,2015-09-04 23:40:00.000,scroll_down,35
A0074,2015-09-04 23:40:00.000,scroll_up,54
A0074,2015-09-04 23:40:00.000,select,3
A0074,2015-09-04 23:40:00.000,target_clicked,6
A0074,2015-09-08 08:13:20.000,scroll_down,57
A0074,2015-09-08 08:13:20.000,scroll_up,104
A0074,2015-09-14 05:53:20.000,scroll_down,620
A0074,2015-09-14 05:53:20.000,scroll_up,452
A0074,2015-09-14 05:53:20.000,select,1
A0074,2015-09-14 05:53:20.000,target_clicked,9
A0074,2015-09-16 07:53:20.000,scroll_down,113
A0074,2015-09-16 07:53:20.000,scroll_up,65
A0074,2015-09-18 04:20:00.000,scroll_down,233
A0074,2015-09-18 04:20:00.000,scroll_up,213
A0074,2015-09-18 04:20:00.000,target_clicked,3
A0074,2015-09-18 07:06:40.000,scroll_down,571
A0074,2015-09-18 07:06:40.000,scroll_up,507
A0074,2015-09-18 07:06:40.000,select,6
A0074,2015-09-18 07:06:40.000,target_clicked,16
A0074,2015-09-20 23:00:00.000,scroll_down,342
A0074,2015-09-20 23:00:00.000,scroll_up,122
A0074,2015-09-20 23:00:00.000,target_clicked,5
A0074,2015-09-21 04:33:20.000,scroll_down,230
A0074,2015-09-21 04:33:20.000,scroll_up,107
A0074,2015-09-21 07:20:00.000,scroll_down,48
A0074,2015-09-21 07:20:00.000,select,2
A0074,2015-09-21 07:20:00.000,target_clicked,2
A0074,2015-09-24 04:46:40.000,scroll_down,6
A0074,2015-09-24 04:46:40.000,scroll_up,13
A0074,2015-09-28 00:26:40.000,scroll_down,35
A0074,2015-09-28 00:26:40.000,scroll_up,74
A0074,2015-10-05 07:26:40.000,scroll_down,192
A0074,2015-10-05 07:26:40.000,scroll_up,154
A0074,2015-10-05 07:26:40.000,select,1
A0074,2015-10-05 07:26:40.000,target_clicked,2
A0074,2015-10-06 08:26:40.000,scroll_down,153
A0074,2015-10-06 08:26:40.000,scroll_up,3
A0074,2015-10-06 11:13:20.000,scroll_down,67
A0074,2015-10-06 11:13:20.000,scroll_up,43
A0074,2015-10-06 11:13:20.000,target_clicked,1
A0074,2015-10-09 08:40:00.000,scroll_down,10
A0074,2015-10-09 08:40:00.000,scroll_up,29
A0074,2015-10-12 22:46:40.000,scroll_down,150
A0074,2015-10-12 22:46:40.000,scroll_up,115
A0074,2015-10-12 22:46:40.000,select,5
A0074,2015-10-12 22:46:40.000,target_clicked,17
A0074,2015-10-13 07:06:40.000,scroll_down,77
A0074,2015-10-13 07:06:40.000,scroll_up,65
A0074,2015-10-13 07:06:40.000,select,9
A0074,2015-10-13 07:06:40.000,target_clicked,14
A0074,2015-10-13 09:53:20.000,scroll_down,6
A0074,2015-10-13 09:53:20.000,scroll_up,23
A0074,2015-10-13 09:53:20.000,select,1
A0074,2015-10-13 09:53:20.000,target_clicked,3
A0074,2015-10-15 00:46:40.000,scroll_down,17
A0074,2015-10-15 00:46:40.000,scroll_up,21
A0074,2015-10-15 00:46:40.000,select,8
A0074,2015-10-15 00:46:40.000,target_clicked,23
A0074,2015-10-15 03:33:20.000,scroll_down,16
A0074,2015-10-15 03:33:20.000,scroll_up,12
A0074,2015-10-15 03:33:20.000,select,5
A0074,2015-10-15 03:33:20.000,target_clicked,16
A0074,2015-10-15 06:20:00.000,scroll_down,4
A0074,2015-10-15 06:20:00.000,scroll_up,2
A0074,2015-10-15 23:00:00.000,scroll_down,137
A0074,2015-10-15 23:00:00.000,scroll_up,97
A0074,2015-10-15 23:00:00.000,select,2
A0074,2015-10-15 23:00:00.000,target_clicked,8
A0074,2015-10-16 01:46:40.000,scroll_down,3
A0074,2015-10-17 22:13:20.000,scroll_down,1371
A0074,2015-10-17 22:13:20.000,scroll_up,731
A0074,2015-10-17 22:13:20.000,select,6
A0074,2015-10-17 22:13:20.000,target_clicked,10
A0074,2015-10-19 02:00:00.000,scroll_down,1
A0074,2015-10-19 02:00:00.000,scroll_up,5
A0074,2015-10-19 15:53:20.000,scroll_down,3
A0074,2015-10-19 15:53:20.000,select,1
A0074,2015-10-19 15:53:20.000,target_clicked,1
A0074,2015-10-19 18:40:00.000,scroll_down,148
A0074,2015-10-19 18:40:00.000,scroll_up,103
A0074,2015-10-19 18:40:00.000,select,7
A0074,2015-10-19 18:40:00.000,target_clicked,17
A0074,2015-10-20 00:13:20.000,scroll_down,33
A0074,2015-10-20 00:13:20.000,scroll_up,20
A0074,2015-10-20 00:13:20.000,select,7
A0074,2015-10-20 00:13:20.000,target_clicked,19
A0074,2015-10-20 05:46:40.000,scroll_down,426
A0074,2015-10-20 05:46:40.000,scroll_up,210
A0074,2015-10-20 05:46:40.000,select,12
A0074,2015-10-20 05:46:40.000,target_clicked,26
A0074,2015-10-22 05:00:00.000,scroll_down,46
A0074,2015-10-22 05:00:00.000,scroll_up,2
A0074,2015-10-22 07:46:40.000,scroll_down,29
A0074,2015-10-22 07:46:40.000,scroll_up,37
A0074,2015-10-22 07:46:40.000,target_clicked,1
A0074,2015-10-23 17:06:40.000,scroll_down,101
A0074,2015-10-23 17:06:40.000,scroll_up,38
A0074,2015-10-23 17:06:40.000,target_clicked,1
A0074,2015-10-23 19:53:20.000,scroll_down,36
A0074,2015-10-23 19:53:20.000,scroll_up,1
A0074,2015-10-23 22:40:00.000,scroll_up,113
A0074,2015-10-23 22:40:00.000,target_clicked,1
A0074,2015-10-30 18:33:20.000,scroll_down,580
A0074,2015-10-30 18:33:20.000,scroll_up,171
A0074,2015-10-30 18:33:20.000,select,11
A0074,2015-10-30 18:33:20.000,target_clicked,20
A0074,2015-10-30 21:20:00.000,scroll_down,396
A0074,2015-10-30 21:20:00.000,scroll_up,305
A0074,2015-10-30 21:20:00.000,select,5
A0074,2015-10-30 21:20:00.000,target_clicked,14
A0074,2015-10-31 19:33:20.000,scroll_down,504
A0074,2015-10-31 19:33:20.000,scroll_up,184
A0074,2015-10-31 19:33:20.000,target_clicked,6
A0074,2015-11-02 04:53:20.000,scroll_down,546
A0074,2015-11-02 04:53:20.000,scroll_up,343
A0074,2015-11-02 04:53:20.000,target_clicked,3
A0074,2015-11-02 07:40:00.000,scroll_down,882
A0074,2015-11-02 07:40:00.000,scroll_up,437
